loc_home,loc_neutral,loc_away,elo_diff,form_diff,rest_diff,home_goals,away_goals
1,0,0,-0.06644129171176208,-0.10834331031815869,0.2657031657330058,0.0,0.0
1,0,0,-0.35668482918945965,1.7080726823864376,-0.11778303565638382,1.0,1.0
1,0,0,0.9301780839646694,-0.6465206042627245,-0.13353139262452252,1.0,0.0
1,0,0,0.12239185315324597,1.2595053795241564,0.13353139262452252,2.0,2.0
1,0,0,0.06644129171176208,0.10101863296880348,0.0,0.0,1.0
1,0,0,-0.7693202198204032,-2.2049678331770806,1.3862943611198904,1.0,0.0
1,0,0,0.8462522418024435,0.019470112155847596,0.13353139262452252,1.0,0.0
1,0,0,-1.028091566487266,-0.6237807843420686,0.0,1.0,4.0
1,0,0,-0.3077280879281613,-1.533005050832664,0.0,1.0,5.0
1,0,0,0.5210396034238185,0.7971837368055501,0.0,6.0,0.0
1,0,0,2.1366120650466653,1.0984962519918497,-0.7731898882334818,4.0,1.0
1,0,0,0.636437636396879,-0.5733086269158766,0.11778303565638337,0.0,0.0
1,0,0,1.405757856217282,2.1626233835154705,0.0,1.0,0.0
1,0,0,3.2975862149574553,2.245579477978046,-0.11778303565638337,4.0,0.0
1,0,0,0.4266230309913145,-0.07374733698328384,0.0,1.0,1.0
1,0,0,0.5070519630634476,0.44382982251225717,0.0,4.0,0.0
1,0,0,-0.9022028032439274,-0.16152009877569284,0.0,3.0,0.0
1,0,0,0.2762558971173266,-0.7953488553359903,0.0,1.0,0.0
1,0,0,1.2379061718928306,0.7954875271840209,-0.029852963149681333,2.0,0.0
1,0,0,2.0037294816231412,3.4113549116105064,0.0,3.0,0.0
1,0,0,0.4895674126129838,2.423475183152325,0.0,2.0,1.0
1,0,0,0.5734932547752096,0.8971873863999028,0.0,1.0,1.0
1,0,0,0.22030533567584273,-0.5512382601203001,2.525728644308255,0.0,1.0
1,0,0,-2.059680043064625,-0.5276452591942982,-1.5766480896111092,0.0,2.0
1,0,0,-1.419745496577653,-2.1366403186359073,-0.5108256237659909,3.0,1.0
0,1,0,-0.16785168432445163,0.2621290492126063,-0.109199291964992,0.0,0.0
1,0,0,-0.10141039261268953,0.38784859321234766,0.0727593542824283,1.0,1.0
1,0,0,-0.3846601099102016,-0.04190540825632416,0.0,3.0,1.0
1,0,0,-1.489683698379508,-1.6337043646550327,0.030771658666753687,3.0,1.0
1,0,0,-0.2762558971173266,0.3888094174098901,0.030771658666753687,1.0,1.0
1,0,0,1.0141039261268951,2.1594508985291343,-0.029852963149681333,2.0,0.0
1,0,0,-0.12938567333343143,-0.569294597464868,-0.8754687373538999,0.0,1.0
1,0,0,-0.6679098272077136,-0.058126286507503955,0.0,1.0,1.0
1,0,0,0.2832497172975119,-1.37688037773279,0.0281708769666964,1.0,1.0
1,0,0,-0.608462355676137,0.2767014582149595,0.0,1.0,1.0
1,0,0,0.2517775264866774,-0.3595325668189949,-1.0986122886681096,3.0,0.0
1,0,0,2.073667683424996,-0.3409160930052118,0.13353139262452252,3.0,0.0
1,0,0,-0.05595056144148386,-2.2346267260909305,0.0,0.0,0.0
1,0,0,0.608462355676137,-0.2712224022443477,0.0,4.0,1.0
1,0,0,0.8777244326132781,-0.3281683540272049,-1.022900466932413,1.0,0.0
1,0,0,0.31821881819843956,-0.39745587844961605,-0.13353139262452252,1.0,1.0
1,0,0,1.8113994266680402,0.6688572997164738,-0.13976194237515882,5.0,1.0
1,0,0,0.3706724695498307,0.21144859010804773,2.8763855159214247,1.0,0.0
1,0,0,0.12938567333343143,1.4280472971149623,0.0,5.0,0.0
1,0,0,-0.7483387592798467,-1.3717562270580195,0.13353139262452252,1.0,1.0
1,0,0,-0.4056415704507581,0.4250092223966848,3.79267624779558,1.0,2.0
1,0,0,-0.1923300549551008,-0.35090869441136774,-0.9162907318741547,1.0,1.0
0,1,0,0.5734932547752096,-0.7623961711469889,1.3862943611198904,1.0,2.0
0,1,0,1.7414612248661854,0.3292662045450359,-2.150704561701327,10.0,1.0
0,1,0,0.5350272437841894,-0.31889679718606684,-2.1361368853563816,2.0,1.0
0,1,0,1.8778407183798025,-0.2560843862669323,0.0,3.0,1.0
0,1,0,0.4371137612615926,-0.17273586515911393,0.0,0.0,1.0
0,1,0,1.3043474636045929,2.2425582888829596,0.0,4.0,1.0
0,1,0,-0.13637949351361695,0.5647080883155002,0.0,0.0,2.0
1,0,0,-0.7623263996402178,1.1471146221332769,0.6159158326239558,3.0,2.0
0,1,0,0.5350272437841894,1.4148302390926288,-0.2876820724517808,1.0,0.0
0,1,0,-0.29374044756779033,0.2351270662131652,0.18232155679395468,2.0,2.0
0,1,0,0.08042893207213309,0.24777405231630661,0.6931471805599452,1.0,2.0
1,0,0,0.32171572828853223,0.5086389507631013,1.824549292051046,0.0,0.0
1,0,0,-0.6434314565770645,-0.9737324097789182,1.791759469228055,1.0,1.0
1,0,0,-0.4266230309913145,0.5228404633744569,0.37223946047984446,2.0,2.0
1,0,0,0.12938567333343143,0.6750588539253921,-1.6486586255873819,1.0,0.0
